,alias,auctionEndTime,baseCcy,category,contTdSwTime,ctMult,ctType,ctVal,ctValCcy,expTime,futureSettlement,instFamily,instId,instType,lever,listTime,lotSz,maxIcebergSz,maxLmtAmt,maxLmtSz,maxMktAmt,maxMktSz,maxStopSz,maxTriggerSz,maxTwapSz,minSz,openType,optType,quoteCcy,ruleType,settleCcy,state,stk,tickSz,uly
396,,,API3,1,1611907686000,,,,,,False,,API3-USDT,SPOT,10,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,1,call_auction,,USDT,normal,,live,,0.0001,
397,,,APT,1,1666086164000,,,,,,False,,APT-USDT,SPOT,10,1666086764000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,0.1,call_auction,,USDT,normal,,live,,0.001,
398,,,AR,1,1640313274000,,,,,,False,,AR-USDT,SPOT,10,1640313874000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.1,call_auction,,USDT,normal,,live,,0.001,
399,,,ARB,1,,,,,,,False,,ARB-USDT,SPOT,10,1679578800000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1,fix_price,,USDT,normal,,live,,0.0001,
400,,1663914804000,ARG,1,1663914804000,,,,,,False,,ARG-USDT,SPOT,,1663915404000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1,call_auction,,USDT,normal,,live,,0.0001,
401,,,ARKM,1,1723701600000,,,,,,False,,ARKM-USDT,SPOT,10,1723698000000,0.001,999999999999999.0000000000000000,20000000,999999999999999,1000000,1000000,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1,call_auction,,USDT,normal,,live,,0.0001,
402,,1642404874000,ASTR,1,1642404874000,,,,,,False,,ASTR-USDT,SPOT,,1642405474000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,10,call_auction,,USDT,normal,,live,,0.00001,
403,,,ATH,1,,,,,,,False,,ATH-USDT,SPOT,10,1718186400000,0.1,9999999999999999.0000000000000000,20000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,100,fix_price,,USDT,normal,,live,,0.00001,
404,,,ATOM,1,1555921200000,,,,,,False,,ATOM-USDT,SPOT,10,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.1,call_auction,,USDT,normal,,live,,0.001,
405,,,AUCTION,1,1617785071000,,,,,,False,,AUCTION-USDT,SPOT,10,1617784500000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.1,call_auction,,USDT,normal,,live,,0.001,
406,,,AVAX,1,1611908286000,,,,,,False,,AVAX-USDT,SPOT,10,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.1,call_auction,,USDT,normal,,live,,0.001,
407,,,AXS,1,1627282555000,,,,,,False,,AXS-USDT,SPOT,10,1627368385000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.1,call_auction,,USDT,normal,,live,,0.001,
408,,1628494246000,BABYDOGE,1,1628494246000,,,,,,False,,BABYDOGE-USDT,SPOT,,1628580116000,1,9999999999999999.0000000000000000,20000000,9999999999999999,1000000,2000000000000,2000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000000,call_auction,,USDT,normal,,live,,0.000000000001,
409,,,BABY,1,1744280100000,,,,,,False,,BABY-USDT,SPOT,10,1744276500000,0.1,9999999999999999.0000000000000000,20000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,100,call_auction,,USDT,normal,,live,,0.00001,
410,,1611907686000,BADGER,1,1611907686000,,,,,,False,,BADGER-USDT,SPOT,,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,1,call_auction,,USDT,normal,,live,,0.0001,
411,,1595816400000,BAL,1,1595816400000,,,,,,False,,BAL-USDT,SPOT,,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,1,call_auction,,USDT,normal,,live,,0.0001,
412,,1611907686000,BAND,1,1611907686000,,,,,,False,,BAND-USDT,SPOT,,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,1,call_auction,,USDT,normal,,live,,0.0001,
413,,1729245600000,BANANA,1,1729245600000,,,,,,False,,BANANA-USDT,SPOT,,1729242000000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,0.1,call_auction,,USDT,normal,,live,,0.01,
414,,,BAT,1,1611907686000,,,,,,False,,BAT-USDT,SPOT,10,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,10,call_auction,,USDT,normal,,live,,0.0001,
415,,,BCH,1,1542612001000,,,,,,False,,BCH-USDT,SPOT,10,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.01,call_auction,,USDT,normal,,live,,0.1,
416,,,BERA,1,1738846800000,,,,,,False,,BERA-USDT,SPOT,10,1738843200000,0.001,999999999999999.0000000000000000,20000000,999999999999999,1000000,1000000,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,0.1,call_auction,,USDT,normal,,live,,0.001,
417,,,BETH,1,1611907686000,,,,,,False,,BETH-USDT,SPOT,5,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.001,call_auction,,USDT,normal,,live,,0.1,
418,,,BICO,1,1638348868000,,,,,,False,,BICO-USDT,SPOT,10,1638349468000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,10,call_auction,,USDT,normal,,live,,0.00001,
419,,,BIGTIME,1,,,,,,,False,,BIGTIME-USDT,SPOT,10,1696989600000,0.01,9999999999999999.0000000000000000,20000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,10,fix_price,,USDT,normal,,live,,0.00001,
420,,,BIO,1,1735899300000,,,,,,False,,BIO-USDT,SPOT,10,1735895700000,0.001,999999999999999.0000000000000000,20000000,999999999999999,1000000,1000000,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,10,call_auction,,USDT,normal,,live,,0.00001,
421,,,BLUR,1,1676355347000,,,,,,False,,BLUR-USDT,SPOT,10,1676355947000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,10,call_auction,,USDT,normal,,live,,0.00001,
422,,,BNB,1,1671539883000,,,,,,False,,BNB-USDT,SPOT,10,1671540483000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.001,call_auction,,USDT,normal,,live,,0.1,
423,,,BNT,1,1611907686000,,,,,,False,,BNT-USDT,SPOT,10,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,10,call_auction,,USDT,normal,,live,,0.0001,
424,,,BOME,1,1723716000000,,,,,,False,,BOME-USDT,SPOT,10,1723712400000,1,9999999999999999.0000000000000000,20000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000,call_auction,,USDT,normal,,live,,0.000001,
425,,,BONE,1,,,,,,,False,,BONE-USDT,SPOT,,1682402400000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,10,fix_price,,USDT,normal,,live,,0.0001,
426,,,BONK,1,,,,,,,False,,BONK-USDT,SPOT,10,1704693600000,1,9999999999999999.0000000000000000,20000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,100000,fix_price,,USDT,normal,,live,,0.000000001,
427,,1648622844000,BORA,1,1648622844000,,,,,,False,,BORA-USDT,SPOT,,1648623444000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,10,call_auction,,USDT,normal,,live,,0.00001,
428,,1542612001000,BSV,1,1542612001000,,,,,,False,,BSV-USDT,SPOT,,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.1,call_auction,,USDT,normal,,live,,0.01,
429,,1643261255000,BTT,1,1643261255000,,,,,,False,,BTT-USDT,SPOT,,1643261855000,1,9999999999999999.0000000000000000,20000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,call_auction,,USDT,normal,,live,,0.0000000001,
430,,,CATI,1,1726826400000,,,,,,False,,CATI-USDT,SPOT,10,1726822800000,0.01,9999999999999999.0000000000000000,20000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,10,call_auction,,USDT,normal,,live,,0.00001,
431,,1729854000000,CAT,1,1729854000000,,,,,,False,,CAT-USDT,SPOT,,1729850400000,1,9999999999999999.0000000000000000,20000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,100000,call_auction,,USDT,normal,,live,,0.000000001,
432,,,CELO,1,1594970400000,,,,,,False,,CELO-USDT,SPOT,10,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,10,call_auction,,USDT,normal,,live,,0.0001,
433,,1617007316000,CELR,1,1617007316000,,,,,,False,,CELR-USDT,SPOT,,1617007316000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,100,call_auction,,USDT,normal,,live,,0.000001,
434,,,CETUS,1,,,,,,,False,,CETUS-USDT,SPOT,10,1683714600000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,10,fix_price,,USDT,normal,,live,,0.00001,
435,,1626249849000,CFG,1,1626249849000,,,,,,False,,CFG-USDT,SPOT,,1626249309000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,10,call_auction,,USDT,normal,,live,,0.0001,
436,,,CFX,1,1614753016000,,,,,,False,,CFX-USDT,SPOT,10,1614752416000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,10,call_auction,,USDT,normal,,live,,0.00001,
437,,,CHZ,1,1614752416000,,,,,,False,,CHZ-USDT,SPOT,10,1614752416000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,10,call_auction,,USDT,normal,,live,,0.00001,
438,,1664175580000,CITY,1,1664175580000,,,,,,False,,CITY-USDT,SPOT,,1664176180000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1,call_auction,,USDT,normal,,live,,0.001,
439,,1627359285000,CLV,1,1627359285000,,,,,,False,,CLV-USDT,SPOT,,1627531523000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,100,call_auction,,USDT,normal,,live,,0.00001,
440,,,COMP,1,1593411600000,,,,,,False,,COMP-USDT,SPOT,10,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.1,call_auction,,USDT,normal,,live,,0.01,
441,,,CORE,1,1675836083000,,,,,,False,,CORE-USDT,SPOT,10,1675836683000,0.01,9999999999999999.0000000000000000,20000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1,call_auction,,USDT,normal,,live,,0.0001,
442,,,CRO,1,1561450800000,,,,,,False,,CRO-USDT,SPOT,10,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,10,call_auction,,USDT,normal,,live,,0.00001,
443,,,CRV,1,1597377600000,,,,,,False,,CRV-USDT,SPOT,10,1611285056000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,1,call_auction,,USDT,normal,,live,,0.0001,
444,,,CSPR,1,1620716555000,,,,,,False,,CSPR-USDT,SPOT,10,1620716190000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,100,call_auction,,USDT,normal,,live,,0.000001,
445,,,CTC,1,1586510400000,,,,,,False,,CTC-USDT,SPOT,10,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,1,call_auction,,USDT,normal,,live,,0.0001,
446,,1525249800000,CTXC,1,1525249800000,,,,,,False,,CTXC-USDT,SPOT,,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,10,call_auction,,USDT,normal,,live,,0.00001,
447,,,CVC,1,1611907686000,,,,,,False,,CVC-USDT,SPOT,10,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,10,call_auction,,USDT,normal,,live,,0.00001,
448,,,CVX,1,1637907163000,,,,,,False,,CVX-USDT,SPOT,10,1637907763000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,1,call_auction,,USDT,normal,,live,,0.001,
449,,,CXT,1,,,,,,,False,,CXT-USDT,SPOT,,1721030400000,0.01,9999999999999999.0000000000000000,20000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,10,fix_price,,USDT,normal,,live,,0.00001,
450,,1562746800000,DAI,1,1562746800000,,,,,,False,,DAI-USDT,SPOT,,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,1,call_auction,,USDT,normal,,live,,0.0001,
451,,1618370236000,DAO,1,1618370236000,,,,,,False,,DAO-USDT,SPOT,,1618369686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,1,call_auction,,USDT,normal,,live,,0.0001,
452,,,DEGEN,1,,,,,,,False,,DEGEN-USDT,SPOT,10,1721725200000,1,9999999999999999.0000000000000000,20000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,100,fix_price,,USDT,normal,,live,,0.000001,
453,,1586330400000,DEP,1,1586330400000,,,,,,False,,DEP-USDT,SPOT,,1611907686000,0.00001,9999999999999.0000000000000000,20000000,9999999999999,1000000,1000000,1000000,9999999999999.0000000000000000,9999999999999.0000000000000000,100,call_auction,,USDT,normal,,live,,0.0000001,
454,,,DGB,1,1611907686000,,,,,,False,,DGB-USDT,SPOT,10,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,100,call_auction,,USDT,normal,,live,,0.000001,
455,,1611907686000,DIA,1,1611907686000,,,,,,False,,DIA-USDT,SPOT,,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,10,call_auction,,USDT,normal,,live,,0.0001,
456,,,DOGS,1,1724673600000,,,,,,False,,DOGS-USDT,SPOT,10,1724670000000,1,9999999999999999.0000000000000000,20000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000,call_auction,,USDT,normal,,live,,0.0000001,
457,,,DORA,1,,,,,,,False,,DORA-USDT,SPOT,,1695103200000,0.01,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,10,fix_price,,USDT,normal,,live,,0.00001,
458,,,DOT,1,1611907686000,,,,,,False,,DOT-USDT,SPOT,10,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.1,call_auction,,USDT,normal,,live,,0.001,
459,,1737021600000,DUCK,1,1737021600000,,,,,,False,,DUCK-USDT,SPOT,,1737018000000,0.1,9999999999999999.0000000000000000,20000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,100,call_auction,,USDT,normal,,live,,0.000001,
460,,,DYDX,1,1631084889000,,,,,,False,,DYDX-USDT,SPOT,10,1631085490000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,1,call_auction,,USDT,normal,,live,,0.0001,
461,,,EGLD,1,1611908287000,,,,,,False,,EGLD-USDT,SPOT,10,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.1,call_auction,,USDT,normal,,live,,0.01,
462,,,EIGEN,1,1727762400000,,,,,,False,,EIGEN-USDT,SPOT,10,1727758800000,0.001,999999999999999.0000000000000000,20000000,999999999999999,1000000,1000000,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1,call_auction,,USDT,normal,,live,,0.0001,
463,,1611907687000,ELF,1,1611907687000,,,,,,False,,ELF-USDT,SPOT,,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,10,call_auction,,USDT,normal,,live,,0.0001,
464,,1635145306000,ELON,1,1635145306000,,,,,,False,,ELON-USDT,SPOT,,1635145906000,1,9999999999999999.0000000000000000,20000000,9999999999999999,1000000,5000000,5000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,5000000,call_auction,,USDT,normal,,live,,0.0000000001,
465,,,ENJ,1,,,,,,,False,,ENJ-USDT,SPOT,10,1696906800000,0.001,999999999999999.0000000000000000,20000000,999999999999999,1000000,1000000,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,10,fix_price,,USDT,normal,,live,,0.00001,
466,,,ENS,1,1636380581000,,,,,,False,,ENS-USDT,SPOT,10,1636381181000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.1,call_auction,,USDT,normal,,live,,0.001,
467,,1629438012000,ERN,1,1629438012000,,,,,,False,,ERN-USDT,SPOT,,1629697048000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,1,call_auction,,USDT,normal,,live,,0.001,
468,,,ETC,1,1611907685000,,,,,,False,,ETC-USDT,SPOT,10,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.1,call_auction,,USDT,normal,,live,,0.01,
469,,,ETHW,1,1663258037000,,,,,,False,,ETHW-USDT,SPOT,10,1663258590000,0.0001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,1,call_auction,,USDT,normal,,live,,0.001,
470,,,ETHFI,1,,,,,,,False,,ETHFI-USDT,SPOT,10,1710763800000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1,fix_price,,USDT,normal,,live,,0.0001,
471,,,FET,1,,,,,,,False,,FET-USDT,SPOT,,1700820000000,0.001,999999999999999.0000000000000000,20000000,999999999999999,1000000,1000000,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1,fix_price,,USDT,normal,,live,,0.0001,
472,,,FIL,1,1611907687000,,,,,,False,,FIL-USDT,SPOT,10,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.1,call_auction,,USDT,normal,,live,,0.001,
473,,1601277600000,FLM,1,1601277600000,,,,,,False,,FLM-USDT,SPOT,,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,100,call_auction,,USDT,normal,,live,,0.00001,
474,,,FLOW,1,1614062736000,,,,,,False,,FLOW-USDT,SPOT,10,1614062136000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,1,call_auction,,USDT,normal,,live,,0.0001,
